file,timestamp,source,drift_type,ecpf_protocol,detector_type,warning_detector,drift_detector,warning_signal,drift_signal,uq_mode,uq_raw,uq_smoothed,gddm_U,gddm_G_warning,gddm_G_drift,gddm_drift_type,buffer_len,pool_size,best_idx,acc_current_on_warning,acc_best_on_warning,acc_new_on_warning
recurring_sud_sea100k_g02.csv,6648,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,9,8,0.7741935483870968,0.9032258064516129,0.9354838709677419
recurring_sud_sea100k_g02.csv,6791,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,10,10,0.8387096774193549,1.0,0.967741935483871
recurring_sud_sea100k_g02.csv,6953,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,10,8,1.0,1.0,1.0
recurring_sud_sea100k_g02.csv,7778,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,9,8,0.9354838709677419,0.9354838709677419,0.7741935483870968
recurring_sud_sea100k_g02.csv,8667,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,8,1.0,1.0,0.967741935483871
recurring_sud_sea100k_g02.csv,8825,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,7,8,0.9354838709677419,0.9354838709677419,0.7096774193548387
recurring_sud_sea100k_g02.csv,8920,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,33,7,26,0.8787878787878788,0.9393939393939394,0.9696969696969697
recurring_sud_sea100k_g02.csv,9043,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,8,0.8387096774193549,0.967741935483871,0.9354838709677419
recurring_sud_sea100k_g02.csv,10720,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,23,0.9032258064516129,0.9354838709677419,1.0
recurring_sud_sea100k_g02.csv,10773,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,66,9,8,0.8333333333333334,0.9393939393939394,0.9242424242424242
recurring_sud_sea100k_g02.csv,10883,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,9,8,0.8709677419354839,0.9032258064516129,0.8709677419354839
recurring_sud_sea100k_g02.csv,12031,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,9,8,0.8709677419354839,0.9354838709677419,0.8709677419354839
recurring_sud_sea100k_g02.csv,12223,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,34,0.8387096774193549,0.8709677419354839,0.9354838709677419
recurring_sud_sea100k_g02.csv,12283,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,8,0.9032258064516129,0.9032258064516129,0.8709677419354839
recurring_sud_sea100k_g02.csv,12333,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,84,9,37,0.9404761904761905,0.9404761904761905,0.8928571428571429
recurring_sud_sea100k_g02.csv,12478,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,61,9,37,0.8852459016393442,0.9180327868852459,0.8852459016393442
recurring_sud_sea100k_g02.csv,12583,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,10,8,0.8064516129032258,0.9354838709677419,1.0
recurring_sud_sea100k_g02.csv,12662,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,10,8,0.7741935483870968,0.9354838709677419,0.8064516129032258
recurring_sud_sea100k_g02.csv,12714,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,56,10,8,0.7321428571428571,0.8214285714285714,0.875
recurring_sud_sea100k_g02.csv,12805,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,10,8,0.8064516129032258,0.8709677419354839,0.8709677419354839
